date,year,gamepk,type,game_type,temp,condition,wind,venue,home_team,away_team,batter,batter_name,stand,pitcher,pitcher_name,throws,events,description,inning,topbot,abnum,pitchnum,pitch_balls,pitch_strikes,pitch_outs,pitch_call,pitch_type,pitch_startSpeed,pitch_endSpeed,pitch_sz_top,pitch_sz_bot,pitch_x0,pitch_y0,pitch_z0,pitch_extension,pitch_vx0,pitch_vy0,pitch_vz0,pitch_ax,pitch_ay,pitch_az,pitch_pfx_x,pitch_pfx_z,pitch_px,pitch_pz,pitch_x,pitch_y,pitch_breakAngle,pitch_breakLength,pitch_break_y,pitch_spinrate,pitch_breakDirection,pitch_zone,pitch_plateTime,bip_EV,bip_VA,bip_distance,bip_type,bip_hardness,bip_location,bip_hc_x,bip_hc_y,MLB_playID,id
2021-09-05,2021,632607,P,R,76,Partly Cloudy,"10 mph, L To R",14,TOR,OAK,545341,Randal Grichuk,R,608344,Cole Irvin,L,Double,double,2,bottom,14,1,0,0,1,Called Strike,SI,89.3,81.1,3.1,1.45,1.33,50,6.31,6.14,-4.83,-129.84,-4.32,18.14,29.3,-18.94,10.72,7.82,0.83,3.17,85.37,153.28,40.8,6,24,1911,142,12,0.42,,,,,,,,,decf41a1-5f99-4a99-b3f0-74d6dfee93f1,632607-545341-608344-2-14-1
2021-09-05,2021,632607,P,R,76,Partly Cloudy,"10 mph, L To R",14,TOR,OAK,545341,Randal Grichuk,R,608344,Cole Irvin,L,Double,double,2,bottom,14,2,0,1,1,"In play, run(s)",SL,82.1,74.2,3.47,1.59,1.5,50,6.12,5.99,-2.51,-119.34,-3.9,-1.24,27.71,-29.99,-0.88,1.54,0.31,1.7,105.3,192.87,3.6,8.4,24,2010,313,9,0.46,93.9,28,374,fly_ball,medium,,84.13,54.06,1b5ad978-5b64-438c-95a3-d28ac84bfc83,632607-545341-608344-2-14-2
2021-09-05,2021,632607,P,R,76,Partly Cloudy,"10 mph, L To R",14,TOR,OAK,591971,Breyvic Valera,R,608344,Cole Irvin,L,Groundout,field_out,2,bottom,15,1,0,0,1,Called Strike,SI,89.9,81.8,3.26,1.5,1.44,50,6.09,6.2,-4.81,-130.64,-6.6,16.53,29.29,-17.54,9.63,8.53,0.82,2.2,85.74,179.44,39.6,6,24,2993,122,14,0.42,,,,,,,,,44e068a5-ee11-4276-813d-db5703f256ba,632607-591971-608344-2-15-1
2021-09-05,2021,632607,P,R,76,Partly Cloudy,"10 mph, L To R",14,TOR,OAK,591971,Breyvic Valera,R,608344,Cole Irvin,L,Groundout,field_out,2,bottom,15,2,0,1,1,Called Strike,FF,89.8,81.7,3.2,1.58,1.18,50,6.16,6.24,-7.41,-130.36,-7.3,9.32,28.86,-11.97,5.44,11.8,-1,2.4,155.22,173.88,30,3.6,24,2009,145,11,0.42,,,,,,,,,5badd95e-218e-4b84-b4a2-300880574943,632607-591971-608344-2-15-2
2021-09-05,2021,632607,P,R,76,Partly Cloudy,"10 mph, L To R",14,TOR,OAK,591971,Breyvic Valera,R,608344,Cole Irvin,L,Groundout,field_out,2,bottom,15,3,0,2,1,Ball,FF,90.1,81.8,3.23,1.47,1.2,50,6.29,6.12,-4,-131.13,-3.24,11.7,29.54,-15.16,6.77,9.84,0.53,3.89,96.98,133.67,34.8,4.8,24,1982,142,12,0.42,,,,,,,,,74f2f81d-0479-470f-bbec-b963579ad3d8,632607-591971-608344-2-15-3
2021-09-05,2021,632607,P,R,76,Partly Cloudy,"10 mph, L To R",14,TOR,OAK,591971,Breyvic Valera,R,608344,Cole Irvin,L,Groundout,field_out,2,bottom,15,4,1,2,1,"In play, out(s)",CH,84.2,77.2,3.32,1.51,1.55,50.01,6.02,6.21,-4.89,-122.46,-6.22,11.28,24.76,-21.99,7.44,6.72,0.49,1.56,98.35,196.71,24,7.2,24,1576,130,9,0.45,90,-17,6,ground_ball,medium,4,135.23,136.79,12b8a6f9-0b9c-4ec2-a333-3686904c2a8d,632607-591971-608344-2-15-4
2021-09-05,2021,632607,P,R,76,Partly Cloudy,"10 mph, L To R",14,TOR,OAK,543807,George Springer,R,608344,Cole Irvin,L,Pop Out,field_out,2,bottom,16,1,0,0,0,Foul,CH,85.6,78.4,3.49,1.6,1.47,50,6.08,6.3,-5.29,-124.53,-5.72,12.06,25.38,-19.95,7.69,7.8,0.32,2.1,104.86,182.12,27.6,6,24,1627,129,9,0.44,,,,,,,,,3f004d9a-6234-4717-8507-57b3a5e13e4f,632607-543807-608344-2-16-1
2021-09-05,2021,632607,P,R,76,Partly Cloudy,"10 mph, L To R",14,TOR,OAK,543807,George Springer,R,608344,Cole Irvin,L,Pop Out,field_out,2,bottom,16,2,0,1,2,Foul,FF,91.9,83.4,3.49,1.6,1.37,50,6.19,6.26,-4.72,-133.68,-4.43,10.36,30.91,-13.91,5.77,10.17,0.33,3.5,104.52,144.32,32.4,3.6,24,1990,145,12,0.41,,,,,,,,,13165fb5-26f1-47a6-95eb-27ba8ec13f0a,632607-543807-608344-2-16-2
2021-09-05,2021,632607,P,R,76,Partly Cloudy,"10 mph, L To R",14,TOR,OAK,543807,George Springer,R,608344,Cole Irvin,L,Pop Out,field_out,2,bottom,16,3,0,2,2,Foul,FF,90.9,82.7,3.49,1.6,1.06,50,6.28,6.3,-6.06,-132.14,-5.77,5.65,29.71,-15.33,3.21,9.58,-0.85,2.93,149.4,159.63,14.4,3.6,24,1812,151,11,0.42,,,,,,,,,d660ebc0-d41f-46fa-a579-63d9d77d6a00,632607-543807-608344-2-16-3
2021-09-05,2021,632607,P,R,76,Partly Cloudy,"10 mph, L To R",14,TOR,OAK,543807,George Springer,R,608344,Cole Irvin,L,Pop Out,field_out,2,bottom,16,4,0,2,2,"In play, out(s)",FF,92,83.7,3.49,1.6,1.21,50.01,6.22,6.2,-3.93,-133.81,-5.35,11.11,30.26,-14.67,6.16,9.7,0.52,3.14,97.24,154.1,32.4,4.8,24,1980,147,3,0.41,85.1,79,67,popup,medium,3,153.04,196.61,d32433ec-306f-4edc-91be-80b09cb978f3,632607-543807-608344-2-16-4
2021-09-05,2021,632607,P,R,76,Partly Cloudy,"10 mph, L To R",14,TOR,OAK,640461,Chad Pinder,R,592662,Robbie Ray,L,Strikeout,strikeout,3,top,17,1,0,0,0,Foul,FF,92.4,82.3,3.47,1.59,2.27,50,6.06,6.35,-8.46,-134.02,-7.01,10.64,36.3,-10.82,6.01,12.07,-0.19,2.58,124.16,169,33.6,3.6,24,2342,152,5,0.41,,,,,,,,,bc4e8606-2732-443a-a690-b0d65912290b,632607-640461-592662-3-17-1
2021-09-05,2021,632607,P,R,76,Partly Cloudy,"10 mph, L To R",14,TOR,OAK,640461,Chad Pinder,R,592662,Robbie Ray,L,Strikeout,strikeout,3,top,17,2,0,1,0,Called Strike,FF,93.5,85.5,3.38,1.53,2.31,50,6.1,6.36,-8.38,-135.89,-5.26,4.69,29.59,-13.8,2.51,9.82,-0.49,3.18,135.7,153.02,10.8,3.6,24,2198,149,1,0.4,,,,,,,,,bbe30007-bc69-47ed-9490-36ab213c22e3,632607-640461-592662-3-17-2
2021-09-05,2021,632607,P,R,76,Partly Cloudy,"10 mph, L To R",14,TOR,OAK,640461,Chad Pinder,R,592662,Robbie Ray,L,Strikeout,strikeout,3,top,17,3,0,2,0,Ball,FF,92.9,84.6,3.47,1.56,2.24,50,5.99,6.41,-11.03,-134.81,-4.32,5.9,30.42,-13.97,3.22,9.93,-1.49,3.38,173.77,147.5,13.2,3.6,24,2335,150,11,0.41,,,,,,,,,642019a2-b083-4151-a5b6-13e5dfdd86ed,632607-640461-592662-3-17-3
2021-09-05,2021,632607,P,R,76,Partly Cloudy,"10 mph, L To R",14,TOR,OAK,640461,Chad Pinder,R,592662,Robbie Ray,L,Strikeout,strikeout,3,top,17,4,1,2,0,Ball,SL,89.3,82.9,3.55,1.58,2.33,50,5.65,6.4,-11.27,-129.36,-10.78,0.14,25.53,-23.43,0.08,5.13,-2.06,-0.35,195.56,248.2,3.6,6,24,2125,143,13,0.42,,,,,,,,,975e3c72-9dbd-444e-999b-f4ff6c93f27d,632607-640461-592662-3-17-4
2021-09-05,2021,632607,P,R,76,Partly Cloudy,"10 mph, L To R",14,TOR,OAK,640461,Chad Pinder,R,592662,Robbie Ray,L,Strikeout,strikeout,3,top,17,5,2,2,0,Swinging Strike,SL,88.8,80.2,3.47,1.59,2.55,50,5.96,6.33,-5.36,-129.05,-5.55,0.06,31.52,-23.93,0.04,4.98,0.43,1.89,100.47,187.68,2.4,6,24,2060,150,9,0.43,,,,,,,,,b339161b-22b6-42a0-a174-2854e22b74c8,632607-640461-592662-3-17-5
2021-09-05,2021,632607,P,R,76,Partly Cloudy,"10 mph, L To R",14,TOR,OAK,462101,Elvis Andrus,R,592662,Robbie Ray,L,Strikeout,strikeout,3,top,18,1,0,0,0,Ball,FF,92.8,82.9,3.34,1.22,2.52,50.01,6.02,6.36,-6.8,-134.77,-4.63,10.31,35.76,-9.74,5.74,12.49,0.68,3.56,91.2,142.6,38.4,3.6,24,2403,151,12,0.41,,,,,,,,,77d9a761-423b-4375-a298-147ed089edf3,632607-462101-592662-3-18-1
2021-09-05,2021,632607,P,R,76,Partly Cloudy,"10 mph, L To R",14,TOR,OAK,462101,Elvis Andrus,R,592662,Robbie Ray,L,Strikeout,strikeout,3,top,18,2,1,0,1,Swinging Strike,FF,94,84.2,3.37,1.53,2.32,50,5.92,6.37,-9.22,-136.32,-5.98,10.7,35.67,-11.31,5.8,11.32,-0.39,2.89,131.77,160.82,32.4,3.6,24,2414,145,1,0.4,,,,,,,,,bc6803f8-f59d-463e-8a5e-d3aa5d367346,632607-462101-592662-3-18-2
2021-09-05,2021,632607,P,R,76,Partly Cloudy,"10 mph, L To R",14,TOR,OAK,462101,Elvis Andrus,R,592662,Robbie Ray,L,Strikeout,strikeout,3,top,18,3,1,1,1,Foul,FF,94.9,85.3,3.37,1.53,2.43,50,5.9,6.41,-9.16,-137.65,-5.96,11.47,35.21,-12.54,6.08,10.4,-0.18,2.83,123.8,162.38,33.6,3.6,24,2411,148,2,0.4,,,,,,,,,cda50b7d-ee79-4acb-9527-d29c6e39087a,632607-462101-592662-3-18-3
2021-09-05,2021,632607,P,R,76,Partly Cloudy,"10 mph, L To R",14,TOR,OAK,462101,Elvis Andrus,R,592662,Robbie Ray,L,Strikeout,strikeout,3,top,18,4,1,2,1,Foul Tip,FF,95.6,86.2,3.37,1.53,2.43,50.01,5.99,6.48,-9.42,-138.76,-4.13,10.68,34.51,-11.03,5.54,10.98,-0.31,3.73,128.64,138.17,34.8,3.6,24,2368,145,11,0.4,,,,,,,,,defc484d-8bbd-442f-9f6c-2791bc13bbec,632607-462101-592662-3-18-4
2021-09-05,2021,632607,P,R,76,Partly Cloudy,"10 mph, L To R",14,TOR,OAK,543281,Josh Harrison,R,592662,Robbie Ray,L,Pop Out,field_out,3,top,19,1,0,0,0,Swinging Strike,KC,83.1,75.9,3.26,1.48,2.53,50,6.01,6.18,-6.57,-120.71,-4.2,-1.62,26,-31.09,-1.11,0.74,-0.38,1.47,131.44,199.07,4.8,8.4,24,2133,12,13,0.46,,,,,,,,,035f4198-963f-411c-bd01-192a19775794,632607-543281-592662-3-19-1
2021-09-05,2021,632607,P,R,76,Partly Cloudy,"10 mph, L To R",14,TOR,OAK,543281,Josh Harrison,R,592662,Robbie Ray,L,Pop Out,field_out,3,top,19,2,0,1,2,Foul,SL,89,81.7,3.26,1.48,2.38,50,5.83,6.31,-8.27,-129.23,-7.61,0.07,27.9,-23.91,0.04,4.9,-0.86,1,149.86,211.73,3.6,6,24,2331,130,13,0.42,,,,,,,,,8013f27d-3ccc-4b20-91ce-dd2737455f8f,632607-543281-592662-3-19-2
2021-09-05,2021,632607,P,R,76,Partly Cloudy,"10 mph, L To R",14,TOR,OAK,543281,Josh Harrison,R,592662,Robbie Ray,L,Pop Out,field_out,3,top,19,3,0,2,2,Ball,SL,87.7,80.3,3.62,1.6,2.49,50,5.63,6.41,-7.87,-127.27,-8.98,-0.4,28.07,-23.18,-0.25,5.52,-0.69,0.19,143.33,233.6,4.8,6,24,2196,156,13,0.43,,,,,,,,,1addd7b5-dd4f-4768-b96a-c782289ecb11,632607-543281-592662-3-19-3
2021-09-05,2021,632607,P,R,76,Partly Cloudy,"10 mph, L To R",14,TOR,OAK,543281,Josh Harrison,R,592662,Robbie Ray,L,Pop Out,field_out,3,top,19,4,1,2,2,Foul,FF,95,85.9,3.26,1.48,2.45,50,6.06,6.34,-5.71,-138.1,-3.2,10.61,33.68,-11.91,5.55,10.6,1.07,4.07,76.32,128.9,36,3.6,24,2332,149,12,0.4,,,,,,,,,c44ab4f2-9c77-4219-af2e-7b18c06e3733,632607-543281-592662-3-19-4
2021-09-05,2021,632607,P,R,76,Partly Cloudy,"10 mph, L To R",14,TOR,OAK,543281,Josh Harrison,R,592662,Robbie Ray,L,Pop Out,field_out,3,top,19,5,1,2,2,"In play, out(s)",FF,93,84.3,3.26,1.48,2.31,50,6.01,6.6,-8.02,-135.1,-4.55,6.56,31.61,-12.71,3.57,10.62,-0.24,3.4,126.11,146.88,19.2,3.6,24,2246,151,11,0.41,67.3,63,140,popup,medium,3,161.25,157.78,3da06f77-0d60-4d5e-8d58-79005d2eecda,632607-543281-592662-3-19-5
2021-09-05,2021,632607,P,R,76,Partly Cloudy,"10 mph, L To R",14,TOR,OAK,543760,Marcus Semien,R,608344,Cole Irvin,L,Home Run,home_run,3,bottom,20,1,0,0,0,Ball,CU,76.3,70.3,3.39,1.63,1.27,50,6.33,5.77,-2.53,-110.99,-3.5,-3.39,21.48,-34.51,-2.74,-1.89,-0.24,1.1,126.31,209.02,6,12,24,2130,338,13,0.5,,,,,,,,,d2704123-ff56-46e6-b9a5-62cb4d425129,632607-543760-608344-3-20-1
2021-09-05,2021,632607,P,R,76,Partly Cloudy,"10 mph, L To R",14,TOR,OAK,543760,Marcus Semien,R,608344,Cole Irvin,L,Home Run,home_run,3,bottom,20,2,1,0,0,"In play, run(s)",SI,89.7,79.2,3.37,1.53,1.19,50.01,6.23,6.09,-6.37,-130.08,-6.43,16.49,36.71,-15.36,9.99,10.19,-0.04,2.48,118.56,171.8,40.8,6,24,1918,150,5,0.43,105.2,36,403,fly_ball,medium,7,27.11,68.1,9da43925-3f52-4135-a296-e1f118af1976,632607-543760-608344-3-20-2
2021-09-05,2021,632607,P,R,76,Partly Cloudy,"10 mph, L To R",14,TOR,OAK,665489,Vladimir Guerrero Jr.,R,608344,Cole Irvin,L,Single,single,3,bottom,21,1,0,0,0,Called Strike,CH,85.6,77.4,3.7,1.74,1.53,50,6.23,6.14,-4.37,-124.48,-3.66,13.72,29.16,-27,8.9,3.36,0.89,2.46,82.95,172.32,25.2,8.4,24,1551,125,14,0.44,,,,,,,,,69982ed5-6cf9-4947-a4f0-e9c15fda224b,632607-665489-608344-3-21-1
2021-09-05,2021,632607,P,R,76,Partly Cloudy,"10 mph, L To R",14,TOR,OAK,665489,Vladimir Guerrero Jr.,R,608344,Cole Irvin,L,Single,single,3,bottom,21,2,0,1,0,Ball,FF,91.1,82.5,3.77,1.81,1.27,50.01,6.1,6.24,-7.49,-132.28,-7.61,7.78,31.39,-13.43,4.44,10.71,-1.03,2.17,156.44,180.11,21.6,3.6,24,1919,147,13,0.42,,,,,,,,,7c37f8f9-e40e-449a-870f-9b723f23fa45,632607-665489-608344-3-21-2
2021-09-05,2021,632607,P,R,76,Partly Cloudy,"10 mph, L To R",14,TOR,OAK,665489,Vladimir Guerrero Jr.,R,608344,Cole Irvin,L,Single,single,3,bottom,21,3,1,1,0,"In play, no out",FF,91.9,82.8,3.47,1.59,1.24,50,6.12,6.14,-4.8,-133.39,-8.24,9.04,32.91,-10.65,5.1,12.14,0.06,2.19,114.62,179.62,32.4,3.6,24,2004,151,8,0.41,96.3,6,133,ground_ball,medium,9,180.08,106.28,16aea858-0637-4c9f-84a6-63204e1df1e2,632607-665489-608344-3-21-3
2021-09-05,2021,632607,P,R,76,Partly Cloudy,"10 mph, L To R",14,TOR,OAK,666182,Bo Bichette,R,608344,Cole Irvin,L,Single,single,3,bottom,22,1,0,0,0,Foul,FF,90.4,82,3.37,1.53,1.51,50,6.14,6.12,-4.95,-131.39,-6.65,10.12,30.47,-14.61,5.85,10.15,0.36,2.47,103.4,172.06,28.8,4.8,24,2017,147,6,0.42,,,,,,,,,92fc82d1-33dc-4868-a951-0d0311cc93ad,632607-666182-608344-3-22-1
2021-09-05,2021,632607,P,R,76,Partly Cloudy,"10 mph, L To R",14,TOR,OAK,666182,Bo Bichette,R,608344,Cole Irvin,L,Single,single,3,bottom,22,2,0,1,0,Ball,FF,90,80.7,3.78,1.74,1.44,50,6.25,6.2,-4.73,-130.87,-0.96,10.85,32.4,-14.78,6.37,10.22,0.43,4.75,100.79,110.54,32.4,4.8,24,1943,141,12,0.42,,,,,,,,,589ad913-8d52-419f-86ed-b51d2d3740dc,632607-666182-608344-3-22-2
2021-09-05,2021,632607,P,R,76,Partly Cloudy,"10 mph, L To R",14,TOR,OAK,666182,Bo Bichette,R,608344,Cole Irvin,L,Single,single,3,bottom,22,3,1,1,0,Ball,CH,83.3,74.9,3.75,1.77,1.62,50,6.08,6.28,-2.63,-121.17,-3.93,13.27,29.4,-26.06,9.16,4.22,1.69,2.09,52.48,182.42,25.2,8.4,24,1549,129,14,0.46,,,,,,,,,368165b3-17d0-4413-81fa-a0aa5e87296c,632607-666182-608344-3-22-3
2021-09-05,2021,632607,P,R,76,Partly Cloudy,"10 mph, L To R",14,TOR,OAK,666182,Bo Bichette,R,608344,Cole Irvin,L,Single,single,3,bottom,22,4,2,1,0,"In play, no out",CH,84.6,76.7,3.37,1.53,1.36,50.01,6.03,6.22,-4.18,-122.96,-6.54,11.74,28.01,-23,7.79,6.09,0.64,1.34,92.79,202.65,24,7.2,24,1631,131,14,0.45,77.1,8,92,ground_ball,medium,7,89.57,132.15,0ffcef91-801b-42aa-b40d-a447fa27cc92,632607-666182-608344-3-22-4
2021-09-05,2021,632607,P,R,76,Partly Cloudy,"10 mph, L To R",14,TOR,OAK,606192,Teoscar Hernandez,R,608344,Cole Irvin,L,Strikeout,strikeout,3,bottom,23,1,0,0,0,Foul,FF,89.7,81,3.47,1.59,1.38,50,6.05,6.39,-5.22,-130.31,-7.61,12.21,31.08,-13.85,7.2,10.81,0.27,2.01,106.54,184.39,34.8,4.8,24,1909,151,9,0.42,,,,,,,,,462df200-88d0-4a49-8bd0-176a5d353442,632607-606192-608344-3-23-1
2021-09-05,2021,632607,P,R,76,Partly Cloudy,"10 mph, L To R",14,TOR,OAK,606192,Teoscar Hernandez,R,608344,Cole Irvin,L,Strikeout,strikeout,3,bottom,23,2,0,1,0,Foul,FF,89.6,80.8,3.47,1.59,1.31,50,6.08,6.3,-6.76,-130.07,-7.52,12.09,31.19,-10.86,7.17,12.63,-0.41,2.3,132.79,176.75,39.6,3.6,24,2022,147,4,0.42,,,,,,,,,a38f961e-a3c1-43fb-b6a0-e7873214fc69,632607-606192-608344-3-23-2
2021-09-05,2021,632607,P,R,76,Partly Cloudy,"10 mph, L To R",14,TOR,OAK,606192,Teoscar Hernandez,R,608344,Cole Irvin,L,Strikeout,strikeout,3,bottom,23,3,0,2,0,Foul,FF,90.1,81,3.47,1.59,1.31,50,6.19,6.21,-4.19,-131.05,-3.87,12.43,32.29,-12.11,7.27,11.74,0.62,3.77,93.25,137.04,40.8,3.6,24,1975,145,12,0.42,,,,,,,,,07881444-b0ac-4818-984d-fc0d22354bb1,632607-606192-608344-3-23-3
2021-09-05,2021,632607,P,R,76,Partly Cloudy,"10 mph, L To R",14,TOR,OAK,606192,Teoscar Hernandez,R,608344,Cole Irvin,L,Strikeout,strikeout,3,bottom,23,4,0,2,0,Called Strike,CH,84.9,78.1,3.39,1.57,1.67,50,6,6.27,-4.37,-123.56,-5.89,13.01,24.53,-22.82,8.41,6.05,0.97,1.67,80.09,193.8,26.4,7.2,24,1480,124,14,0.44,,,,,,,,,12d149f4-9ade-4962-9fa7-e5def6b71ef2,632607-606192-608344-3-23-4
2021-09-05,2021,632607,P,R,76,Partly Cloudy,"10 mph, L To R",14,TOR,OAK,672386,Alejandro Kirk,R,608344,Cole Irvin,L,Home Run,home_run,3,bottom,24,1,0,0,0,Called Strike,FF,92,83.7,3.23,1.47,1.38,50.01,6.11,6.26,-4.11,-133.77,-7.24,11.14,30.43,-12.71,6.18,10.81,0.63,2.45,93.02,172.61,36,3.6,24,2026,148,6,0.41,,,,,,,,,cd4bf20c-db0e-4698-b1c4-4659cc25704a,632607-672386-608344-3-24-1
2021-09-05,2021,632607,P,R,76,Partly Cloudy,"10 mph, L To R",14,TOR,OAK,672386,Alejandro Kirk,R,608344,Cole Irvin,L,Home Run,home_run,3,bottom,24,2,0,1,1,Ball,SI,91,82.3,3.23,1.47,1.42,50,6.07,6.32,-2.93,-132.28,-6.74,15.74,31.85,-16.61,9,8.9,1.46,2.24,61.34,178.33,39.6,6,24,1812,142,14,0.42,,,,,,,,,3c07376d-a3ce-4a35-996d-6471f38939f8,632607-672386-608344-3-24-2
2021-09-05,2021,632607,P,R,76,Partly Cloudy,"10 mph, L To R",14,TOR,OAK,672386,Alejandro Kirk,R,608344,Cole Irvin,L,Home Run,home_run,3,bottom,24,3,1,1,1,Foul,FF,89.7,81.4,3.26,1.48,1.22,50,6.06,6.33,-4.07,-130.29,-8.39,9.85,29.96,-12.34,5.79,11.65,0.38,1.85,102.56,188.96,32.4,3.6,24,2017,147,9,0.42,,,,,,,,,1c172c83-a225-4d0a-93a9-86433bc3a424,632607-672386-608344-3-24-3
2021-09-05,2021,632607,P,R,76,Partly Cloudy,"10 mph, L To R",14,TOR,OAK,672386,Alejandro Kirk,R,608344,Cole Irvin,L,Home Run,home_run,3,bottom,24,4,1,2,1,Foul,FF,91.1,82.7,3.26,1.48,1.29,50,6.12,6.26,-3.25,-132.42,-6.27,10.55,30.39,-11.69,5.99,11.63,0.82,2.85,85.66,161.88,37.2,3.6,24,2159,147,12,0.41,,,,,,,,,95c47c9e-dc75-4ff6-8cfc-6e8deed6a44d,632607-672386-608344-3-24-4
2021-09-05,2021,632607,P,R,76,Partly Cloudy,"10 mph, L To R",14,TOR,OAK,672386,Alejandro Kirk,R,608344,Cole Irvin,L,Home Run,home_run,3,bottom,24,5,1,2,1,"In play, run(s)",CU,77.8,70.8,3.26,1.48,1.34,50,6.38,6.11,-2.65,-113.2,0.06,-3.78,23.99,-37.93,-2.96,-4.51,-0.24,2.55,126.09,169.84,6,12,24,2147,337,4,0.49,105.2,23,355,line_drive,medium,7,29.53,91.93,863ead62-0191-48f5-9be4-cba5a7ad8cd9,632607-672386-608344-3-24-5
2021-09-05,2021,632607,P,R,76,Partly Cloudy,"10 mph, L To R",14,TOR,OAK,666971,Lourdes Gurriel Jr.,R,500610,Deolis Guerra,R,Groundout,field_out,3,bottom,25,1,0,0,1,Called Strike,FF,90.3,82.2,3.57,1.62,-1.22,50.01,6.21,7.07,7.46,-131.22,-5.55,-13.67,29.19,-15.66,-7.88,9.53,0.64,2.89,92.48,160.76,36,4.8,24,2165,226,6,0.42,,,,,,,,,fc8916b8-f8d1-491f-bfc7-056e16cd6cea,632607-666971-500610-3-25-1
2021-09-05,2021,632607,P,R,76,Partly Cloudy,"10 mph, L To R",14,TOR,OAK,666971,Lourdes Gurriel Jr.,R,500610,Deolis Guerra,R,Groundout,field_out,3,bottom,25,2,0,1,1,Foul,CH,80.8,73.9,3.55,1.63,-1.4,50,6.24,7.04,2.3,-117.65,-0.72,-8.77,23.19,-28.63,-6.28,2.53,-1.22,3.26,163.54,150.68,15.6,8.4,24,1422,245,11,0.47,,,,,,,,,ac1c047f-6f2a-402a-95b8-e1812d1c6c40,632607-666971-500610-3-25-2
2021-09-05,2021,632607,P,R,76,Partly Cloudy,"10 mph, L To R",14,TOR,OAK,666971,Lourdes Gurriel Jr.,R,500610,Deolis Guerra,R,Groundout,field_out,3,bottom,25,3,0,2,1,Foul,FF,90.3,81.5,3.55,1.63,-1.53,50,6.19,7.02,2.45,-131.32,-3.7,-12.02,31.51,-14.97,-6.98,9.99,-1.49,3.63,173.75,140.77,36,4.8,24,2114,224,11,0.42,,,,,,,,,2674ca88-3a90-4752-bbeb-55f02de40522,632607-666971-500610-3-25-3
2021-09-05,2021,632607,P,R,76,Partly Cloudy,"10 mph, L To R",14,TOR,OAK,666971,Lourdes Gurriel Jr.,R,500610,Deolis Guerra,R,Groundout,field_out,3,bottom,25,4,0,2,1,"In play, out(s)",CU,77.6,70.7,3.55,1.63,-1.36,50,6.27,6.9,3.84,-112.86,-0.31,6.89,25.22,-44.66,5.47,-9.92,1.09,1.54,75.62,197.11,9.6,14.4,24,2246,32,14,0.49,75.4,-6,15,ground_ball,medium,6,107.31,152.97,3df4d42a-505a-4b76-8080-cf0c528183ef,632607-666971-500610-3-25-4
2021-09-05,2021,632607,P,R,76,Partly Cloudy,"10 mph, L To R",14,TOR,OAK,545341,Randal Grichuk,R,500610,Deolis Guerra,R,Walk,walk,3,bottom,26,1,0,0,0,Ball,FF,91.6,83,3.21,1.45,-1.1,50,6.11,7.08,9.98,-132.79,-7.72,-15.42,31.2,-15.44,-8.73,9.47,1.59,2.02,56.2,184.32,37.2,4.8,24,2186,223,14,0.41,,,,,,,,,e97f3952-b1df-4249-ada7-9d014fc3d81a,632607-545341-500610-3-26-1
2021-09-05,2021,632607,P,R,76,Partly Cloudy,"10 mph, L To R",14,TOR,OAK,545341,Randal Grichuk,R,500610,Deolis Guerra,R,Walk,walk,3,bottom,26,2,1,0,2,Called Strike,SL,83.2,75.5,3.21,1.42,-1.43,50,6.21,7,3.83,-121,-4,2.36,27.17,-27.73,1.62,3.04,0.4,2.06,101.83,183.03,6,8.4,24,2252,174,6,0.46,,,,,,,,,a973de70-438e-42f8-885e-7c39aabac40e,632607-545341-500610-3-26-2
2021-09-05,2021,632607,P,R,76,Partly Cloudy,"10 mph, L To R",14,TOR,OAK,545341,Randal Grichuk,R,500610,Deolis Guerra,R,Walk,walk,3,bottom,26,3,1,1,2,Ball,FF,91.2,82.4,3.21,1.45,-1.21,50.01,5.99,7.13,10.4,-132.04,-9.13,-16.12,31.34,-13.88,-9.24,10.49,1.6,1.44,55.9,199.96,40.8,4.8,24,2159,228,14,0.42,,,,,,,,,403c9b14-f129-4ce5-a7a3-2d32a259b650,632607-545341-500610-3-26-3
2021-09-05,2021,632607,P,R,76,Partly Cloudy,"10 mph, L To R",14,TOR,OAK,545341,Randal Grichuk,R,500610,Deolis Guerra,R,Walk,walk,3,bottom,26,4,2,1,2,Called Strike,FF,90.9,82.3,3.23,1.41,-1.22,50,6.12,7.15,8.26,-131.89,-7.19,-15.2,30.9,-15.41,-8.72,9.62,0.84,2.2,84.92,179.35,38.4,4.8,24,2193,222,14,0.42,,,,,,,,,b91bae55-c49c-4f2a-88f8-282208557c60,632607-545341-500610-3-26-4
2021-09-05,2021,632607,P,R,76,Partly Cloudy,"10 mph, L To R",14,TOR,OAK,545341,Randal Grichuk,R,500610,Deolis Guerra,R,Walk,walk,3,bottom,26,5,2,2,2,Ball,CU,76.7,69.9,3.17,1.55,-1.43,50,6.24,7.07,3.88,-111.49,-1.83,6.66,25.22,-43.89,5.44,-9.58,1.06,0.76,76.78,218.18,9.6,14.4,24,2369,31,14,0.5,,,,,,,,,5bd244c2-d010-4fe5-addc-37c733a47c60,632607-545341-500610-3-26-5
